l0_target,theta0_target,theta1,theta2,fk_l0,fk_theta0,reachable,fk_l0_error,fk_theta0_error,current_jacobian_error,pre_fb627e5_jacobian_error,current_force_extension,pre_force_extension,old_pd_l0_restoring,old_pd_theta_restoring,feedforward_tau_norm
0.1219258562330587,0.0,-0.11328379122264365,2.640511481091347,0.1219258562330586,2.220446049250313e-16,1.0,9.71445146547012e-17,2.220446049250313e-16,2.6671398423161463e-10,0.4017390379756143,0.043138720790073824,0.043138720790073824,3.771621084578751e-15,6.0923231959932025,8.307945189041519
0.1219258562330587,0.012499999999999956,-0.10131323373283085,2.6409562777626285,0.12192585623305874,0.01249999999999951,1.0,4.163336342344337e-17,4.458239333260394e-16,1.0825140783765619e-10,0.4036085083899619,0.04313356662760167,0.04313356662760167,-1.6162159096406242e-15,6.088870988291659,8.307448862566815
0.1219258562330587,0.025000000000000022,-0.08933361327024758,2.6414013667488594,0.1219258562330587,0.02499999999999991,1.0,0.0,1.1102230246251565e-16,2.4118740338252564e-10,0.4054458672410186,0.04312896224938659,0.04312896224938659,0.0,6.0853280502422695,8.30700545317135
0.1219258562330587,0.03749999999999998,-0.077344827822176,2.6418466792236597,0.12192585623305871,0.037499999999999645,1.0,1.3877787807814457e-17,3.3306690738754696e-16,1.6494916543763338e-10,0.40725075910418784,0.04312490978171837,0.04312490978171837,-5.386305124636466e-16,6.081694688257362,8.306615174109691
0.1219258562330587,0.050000000000000044,-0.06534677632119745,2.6422921461582836,0.1219258562330587,0.050000000000000266,1.0,0.0,2.220446049250313e-16,2.965002687815854e-10,0.40902283234279735,0.04312141128162119,0.04312141128162119,0.0,6.077971220597125,8.306278230988529
0.1219258562330587,0.0625,-0.05333935867131845,2.6427376983313136,0.12192585623305859,0.0625,1.0,1.1102230246251565e-16,0.0,1.6729950758076484e-10,0.41076174014371314,0.04311846873571091,0.04311846873571091,4.30840050992696e-15,6.0741579774718115,8.305994821641624
0.1219258562330587,0.07499999999999996,-0.041322475774319134,2.6431832663384767,0.12192585623305864,0.07499999999999973,1.0,5.551115123125783e-17,2.220446049250313e-16,1.8044798988370303e-10,0.4124671362888188,0.043116084059042346,0.043116084059042346,2.1540811164310117e-15,6.070255301145211,8.305765136004494
0.1219258562330587,0.08750000000000002,-0.029296029556334924,2.6436287806025964,0.12192585623305857,0.08749999999999991,1.0,1.249000902703301e-16,1.1102230246251565e-16,2.5653412727422165e-10,0.4141386812011154,0.043114259093947574,0.043114259093947574,4.846477367495208e-15,6.066263546038927,8.3055893559889
0.1219258562330587,0.09999999999999998,-0.017259922994641297,2.644074171383666,0.12192585623305868,0.10000000000000009,1.0,1.3877787807814457e-17,1.1102230246251565e-16,4.052869151394134e-11,0.4157760367921126,0.04311299560886576,0.04311299560886576,5.384817043371679e-16,6.062183078838397,8.305467655357235
0.1219258562330587,0.11250000000000004,-0.005214060144661969,2.6445193687890596,0.12192585623305868,0.11249999999999959,1.0,1.3877787807814457e-17,4.579669976578771e-16,1.6405032887689686e-10,0.4173788701188854,0.0431122952971646,0.0431122952971646,5.384729574376986e-16,6.05801427859973,8.305400199596848
0.1219258562330587,0.125,0.00684165383283486,2.644964302783861,0.12192585623305875,0.12499999999999956,1.0,5.551115123125783e-17,4.440892098500626e-16,9.96238647132941e-11,0.4189468512755359,0.04311215977595438,0.04311215977595438,-2.153885059106239e-15,6.053757536857585,8.305387145794409
0.1219258562330587,0.13749999999999996,0.018907312644333985,2.645408903201333,0.12192585623305865,0.1374999999999997,1.0,4.163336342344337e-17,2.498001805406602e-16,2.0474621997834674e-10,0.4204796550878518,0.043112590584895374,0.043112590584895374,1.6154299367523649e-15,6.049413257734146,8.305428642510426
0.1219258562330587,0.15000000000000002,0.030983008835991255,2.645853099753505,0.12192585623305865,0.1499999999999999,1.0,4.163336342344337e-17,1.1102230246251565e-16,2.593307790732524e-10,0.42197696048405753,0.04311358918499858,0.04311358918499858,1.6154673543252751e-15,6.044981858048203,8.305524829653917
0.1219258562330587,0.16249999999999998,0.043068833765868675,2.6462968220418945,0.12192585623305864,0.16250000000000012,1.0,5.551115123125783e-17,1.3877787807814457e-16,1.5386958374108417e-10,0.4234384492417056,0.04311515695742127,0.04311515695742127,2.154034798400547e-15,6.040463767425823,8.305675838357407
0.1219258562330587,0.17500000000000004,0.05516487757600297,2.646739999568354,0.12192585623305874,0.17499999999999982,1.0,4.163336342344337e-17,2.220446049250313e-16,2.180393643413936e-10,0.4248638090719521,0.043117295202257426,0.043117295202257426,-1.6156062188923272e-15,6.035859428410951,8.305881790852304
0.1219258562330587,0.1875,0.06727122916430917,2.647182561746048,0.12192585623305863,0.1875,1.0,6.938893903907228e-17,0.0,1.3792322839378812e-10,0.42625273138925235,0.04312000513732397,0.04312000513732397,2.692846267054431e-15,6.031169296576322,8.306142800344716
0.1219258562330587,0.19999999999999996,0.07938797615633897,2.6476244379105482,0.12192585623305861,0.19999999999999973,1.0,8.326672684688674e-17,2.220446049250313e-16,9.60924673165664e-11,0.4276049118016101,0.043123287896943786,0.043123287896943786,3.2316615306490277e-15,6.026393840635146,8.306458970891873
0.1219258562330587,0.21250000000000002,0.09151520487689102,2.6480655573310674,0.12192585623305868,0.21249999999999922,1.0,1.3877787807814457e-17,8.049116928532385e-16,1.8171530946631265e-10,0.42892005086509366,0.04312714453072583,0.04312714453072583,5.386584244989229e-16,6.021533542552558,8.306830397279176
0.1219258562330587,0.22499999999999998,0.1036530003214915,2.648505849221808,0.1219258562330587,0.22499999999999942,1.0,0.0,5.551115123125783e-16,1.536559768311463e-10,0.43019785299309166,0.0431315760023435,0.0431315760023435,0.0,6.016588897657428,8.307257164898026
0.1219258562330587,0.23750000000000004,0.11580144612775434,2.6489452427534403,0.1219258562330587,0.23749999999999963,1.0,0.0,4.163336342344337e-16,2.515213592957366e-10,0.4314380286550794,0.043136583188311976,0.043136583188311976,0.0,6.01156041475353,8.307739349624493
